url_length,url_path_depth,url_num_dots,url_num_special,url_num_hyphens,url_num_underscores,url_num_percent,url_num_equal,url_num_ampersand,url_entropy,url_has_risky_ext,url_has_double_encoding,query_length,query_num_params,query_num_equals,query_num_special,query_num_percent,query_entropy,query_has_sqli,query_has_xss,query_has_traversal,query_has_encoding,query_is_empty,body_length,body_entropy,body_num_params,body_num_special,body_num_percent,body_num_quotes,body_num_semicolons,body_num_brackets,body_has_sqli,body_has_xss,body_has_traversal,body_has_encoding,body_is_empty,method_get,method_post,method_put,method_suspicious,cookie_length,cookie_has_sqli,cookie_has_xss,cookie_is_present,content_type_is_form,content_type_is_json,content_type_is_none,connection_is_close,connection_keep_alive,post_no_content_type,get_with_body,post_empty_body,content_length_mismatch,label,attack_class,request_id
98,8,1,0,2,1,0,0,0,5.3199,0,0,33,2,2,0,0,4.3926,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,59,1,0,1,0,0,1,1,0,0,0,0,0,0,Valid,27819
8,1,2,0,0,0,0,0,0,2.75,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,67,1,0,1,1,0,0,0,0,0,0,1,1,0,Valid,7057
72,6,1,0,1,1,0,0,0,5.081,1,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,17,0,0,1,1,0,0,0,0,0,0,1,1,1,OsCommanding,43617
32,3,1,0,0,0,0,0,0,4.2653,0,0,79,5,5,0,0,4.9652,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,49,1,0,1,0,0,1,0,1,0,0,0,0,0,Valid,32503
114,8,2,0,1,1,0,0,0,5.2026,0,0,54,3,3,0,1,4.6181,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,24,1,0,1,0,0,1,0,1,0,0,0,0,0,Valid,14491
20,2,1,0,0,0,0,0,0,3.7219,0,0,250,12,12,0,5,5.4221,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,52,1,0,1,0,0,1,1,0,0,0,0,0,0,Valid,31035
123,9,2,0,0,0,0,0,0,5.0741,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,106,1,0,1,1,0,0,1,0,0,0,0,1,1,OsCommanding,36844
157,12,1,0,2,1,0,0,0,5.2704,0,0,575,13,13,0,42,5.1937,1,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,49,1,0,1,0,0,1,0,0,0,0,0,0,1,SSI,39381
18,2,1,0,0,0,0,0,0,3.5033,0,0,211,10,10,0,2,5.1333,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,80,1,0,1,0,0,1,0,1,0,0,0,0,0,Valid,9175
31,3,1,0,0,0,0,0,0,4.0911,0,0,248,8,8,0,9,5.3806,1,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,95,1,0,1,0,0,1,0,1,0,0,0,0,1,SqlInjection,42091
75,6,1,0,0,0,0,0,0,4.9649,0,0,147,11,11,0,1,5.0595,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,86,1,0,1,0,0,1,1,0,0,0,0,0,0,Valid,29972
57,6,2,0,0,0,0,0,0,4.6858,1,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,103,1,0,1,1,0,0,0,1,0,0,0,1,0,Valid,6079
81,10,1,0,1,1,0,0,0,5.1331,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,59,1,0,1,1,0,0,0,1,0,0,1,1,0,Valid,33740
15,1,1,0,0,0,0,0,0,3.5069,1,0,260,1,1,0,40,4.2665,1,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,45,1,0,1,0,0,1,0,0,0,0,0,0,1,XPathInjection,49699
80,6,2,0,1,0,0,0,0,5.0919,0,0,169,9,9,0,1,4.9858,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,25,1,0,1,0,0,1,1,0,0,0,0,0,0,Valid,29239
93,8,1,0,2,1,0,0,0,5.2752,0,0,91,5,5,0,2,4.7514,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,39,1,0,1,0,0,1,1,0,0,0,0,0,0,Valid,31565
24,2,2,0,0,0,0,0,0,4.0016,0,0,219,11,11,0,4,5.3133,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,7,0,0,1,0,0,1,1,0,0,0,0,0,0,Valid,32352
150,12,1,0,0,1,0,0,0,5.0608,0,0,98,6,6,0,0,4.9714,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,25,1,0,1,0,0,1,0,1,0,0,0,0,0,Valid,30992
102,6,2,0,0,1,0,0,0,4.9169,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,73,1,0,1,0,0,1,0,0,0,0,0,0,0,Valid,9539
110,10,2,0,2,2,0,0,0,5.4316,0,0,62,3,3,0,0,4.8028,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,39,1,0,1,0,0,1,0,0,0,0,0,0,0,Valid,9295
116,9,1,0,3,1,0,0,0,5.2752,0,0,72,4,4,0,0,4.8188,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,34,1,0,1,0,0,1,1,0,0,0,0,0,0,Valid,1230
163,12,1,0,2,1,0,0,0,5.2796,0,0,241,10,10,0,10,5.34,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,12,0,0,1,0,0,1,0,1,0,0,0,0,1,PathTransversal,45007
66,4,2,0,0,0,0,0,0,4.9077,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,100,1,0,1,0,0,1,0,1,0,0,0,0,0,Valid,26773
148,11,2,0,0,1,0,0,0,5.2416,0,0,320,15,15,0,7,5.2343,1,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,36,1,0,1,0,0,1,0,0,0,0,0,0,1,SqlInjection,35192
70,5,2,0,0,0,0,0,0,4.9329,0,0,305,11,11,0,19,5.1948,0,1,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,13,0,0,1,0,0,1,0,1,0,0,0,0,1,XSS,47189
96,7,2,0,1,1,0,0,0,5.3501,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,95,1,0,1,0,0,1,0,1,0,0,0,0,0,Valid,18439
7,3,4,0,0,0,0,0,0,0.9852,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,33,1,0,1,0,0,1,1,0,0,0,0,0,1,PathTransversal,45169
85,9,1,0,0,1,0,0,0,4.8906,0,0,186,10,10,0,1,5.4002,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,96,1,0,1,0,0,1,1,0,0,0,0,0,0,Valid,16807
153,12,3,0,0,0,0,0,0,5.531,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,13,0,0,1,1,0,0,1,0,0,0,1,1,1,LdapInjection,37592
58,4,1,0,0,0,0,0,0,5.0473,0,0,195,9,9,0,1,5.1739,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,86,1,0,1,0,0,1,0,0,0,0,0,0,0,Valid,3240
29,2,1,0,0,0,0,0,0,4.4182,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,110,1,0,1,1,0,0,1,0,0,0,1,1,1,LdapInjection,37539
10,1,1,0,0,0,0,0,0,3.3219,0,0,126,7,7,0,2,5.1649,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,88,1,0,1,0,0,1,1,0,0,0,0,0,0,Valid,22784
62,4,1,0,0,2,0,0,0,5.0853,0,0,55,2,2,0,1,4.3659,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,95,1,0,1,0,0,1,0,0,0,0,0,0,0,Valid,26850
79,6,1,0,2,0,0,0,0,5.1798,0,0,372,4,4,0,38,4.7261,1,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,115,1,0,1,0,0,1,0,1,0,0,0,0,1,SSI,39379
46,5,8,0,0,0,0,0,0,3.9176,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,106,1,0,1,0,0,1,0,1,0,0,0,0,1,OsCommanding,36539
137,12,3,0,1,0,0,0,0,5.1147,0,0,299,15,15,0,8,5.2956,1,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,30,1,0,1,0,0,1,1,0,0,0,0,0,1,SqlInjection,42033
38,5,5,0,0,0,0,0,0,3.913,1,0,6,0,0,0,0,2.585,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,66,1,0,1,0,0,1,0,0,0,0,0,0,1,OsCommanding,44272
67,5,1,0,0,1,0,0,0,4.8127,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,54,1,0,1,1,0,0,0,1,0,0,0,1,0,Valid,6111
52,3,1,0,1,0,0,0,0,4.9336,0,0,294,8,8,0,25,5.1036,1,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,100,1,0,1,0,0,1,0,0,0,0,0,0,1,XPathInjection,49176
128,11,1,0,0,1,0,0,0,5.0599,1,0,25,1,1,0,0,3.9395,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,PathTransversal,46042
139,11,1,0,0,0,0,0,0,5.0154,1,0,64,4,4,0,1,4.8907,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,57,1,0,1,0,0,1,0,1,0,0,0,0,0,Valid,26135
87,4,1,0,0,0,0,0,0,4.9729,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,50,1,0,1,0,0,1,1,0,0,0,0,0,0,Valid,561
14,1,1,0,0,0,0,0,0,3.8074,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,34,1,0,1,1,0,0,1,0,0,0,0,1,1,LdapInjection,37568
149,12,3,0,0,1,0,0,0,5.367,1,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,48,1,0,1,1,0,0,0,1,0,0,0,1,1,XPathInjection,49997
156,12,3,0,1,0,0,0,0,5.2894,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,55,1,0,1,1,0,0,0,1,0,0,1,1,1,XSS,46808
140,11,3,0,1,3,0,0,0,5.3821,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,31,1,0,1,1,0,0,1,0,0,0,1,1,0,Valid,6458
142,9,3,0,4,0,0,0,0,5.5663,1,0,96,5,5,0,2,5.0175,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,89,1,0,1,0,0,1,1,0,0,0,0,0,0,Valid,12298
41,3,1,0,0,0,0,0,0,4.8329,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,30,1,0,1,0,0,1,0,1,0,0,0,0,0,Valid,13487
97,8,2,0,0,1,0,0,0,5.2457,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,21,0,0,1,1,0,0,0,0,0,0,0,1,0,Valid,4905
35,2,1,0,1,0,0,0,0,4.6506,0,0,126,3,3,0,10,5.1462,1,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,64,1,0,1,0,0,1,0,1,0,0,0,0,1,SSI,39708
76,8,1,0,0,0,0,0,0,5.1081,0,0,170,8,8,0,1,5.0727,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,45,1,0,1,0,0,1,0,0,0,0,0,0,1,LdapInjection,37305
163,12,2,0,2,1,0,0,0,5.2724,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,6,0,0,1,0,0,1,1,0,0,0,0,0,0,Valid,26864
139,12,3,0,0,0,0,0,0,5.2552,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,87,1,0,1,1,0,0,1,0,0,0,0,1,1,LdapInjection,36922
115,10,1,0,3,0,0,0,0,5.3666,0,0,267,12,12,0,5,5.2387,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,32,1,0,1,0,0,1,1,0,0,0,0,0,0,Valid,10960
106,7,1,0,3,0,0,0,0,5.2101,1,0,280,15,15,0,4,5.0872,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,74,1,0,1,0,0,1,1,0,0,0,0,0,0,Valid,18376
41,5,1,0,0,1,0,0,0,4.3059,1,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,20,0,0,1,1,0,0,1,0,0,0,1,1,0,Valid,7039
110,9,2,0,1,0,0,0,0,5.3549,0,0,188,6,6,0,13,4.9321,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,84,1,0,1,0,0,1,0,1,0,0,0,0,1,LdapInjection,36965
19,1,1,0,0,0,0,0,0,3.7871,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,XPathInjection,35572
84,8,2,0,1,2,0,0,0,5.156,1,0,146,4,4,0,12,4.8161,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,75,1,0,1,0,0,1,0,1,0,0,0,0,1,LdapInjection,37756
42,5,5,0,0,0,2,0,0,3.994,1,0,6,0,0,0,0,2.585,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,56,1,0,1,0,0,1,0,0,0,0,0,0,1,OsCommanding,43854
92,9,1,0,1,0,0,0,0,5.2091,0,0,90,3,3,0,0,4.8124,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,83,1,0,1,0,0,1,1,0,0,0,0,0,0,Valid,27168
159,12,0,0,0,0,0,0,0,5.4763,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,91,1,0,1,0,0,1,0,0,0,0,0,0,0,Valid,2981
77,7,1,0,0,0,15,0,0,3.3691,1,0,6,0,0,0,0,2.585,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,27,1,0,1,0,0,1,1,0,0,0,0,0,1,OsCommanding,43828
10,1,1,0,1,0,0,0,0,3.3219,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,73,1,0,1,0,0,1,0,1,0,0,0,0,1,SSI,39895
76,4,1,0,0,1,0,0,0,4.6342,1,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,16,0,0,1,1,0,0,0,1,0,0,0,1,0,Valid,5764
33,4,1,0,0,0,0,0,0,4.4989,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,74,1,0,1,1,0,0,0,0,0,0,0,1,0,Valid,34476
57,5,1,0,0,0,0,0,0,4.9228,0,0,161,8,8,0,1,5.1687,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,82,1,0,1,0,0,1,0,0,0,0,0,0,0,Valid,21058
121,10,2,0,2,2,0,0,0,5.2631,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,23,0,0,1,1,0,0,0,0,0,0,0,1,1,LdapInjection,36913
129,9,1,0,1,1,0,0,0,5.2263,0,0,137,9,9,0,2,5.1447,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,69,1,0,1,0,0,1,0,0,0,0,0,0,0,Valid,8659
21,2,1,0,0,0,0,0,0,3.9161,0,0,200,11,11,0,5,5.3912,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,32,1,0,1,0,0,1,0,0,0,0,0,0,0,Valid,11200
63,6,3,0,0,1,0,0,0,4.8957,0,0,17,1,1,0,0,3.2928,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,163,1,0,1,0,0,1,1,0,0,0,0,0,1,OsCommanding,36395
92,6,2,0,1,0,0,0,0,4.9331,0,0,60,4,4,0,1,4.8549,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,43,1,0,1,0,0,1,1,0,0,0,0,0,0,Valid,13380
27,2,1,0,0,0,0,0,0,3.9862,1,0,17,1,1,0,0,3.5725,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,69,1,0,1,0,0,1,0,1,0,0,0,0,0,Valid,10012
67,6,1,0,0,2,0,0,0,5.0956,0,0,17,1,1,0,0,3.5281,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,67,1,0,1,0,0,1,0,0,0,0,0,0,0,Valid,27036
114,11,1,0,1,0,0,0,0,5.3228,1,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,50,1,0,1,1,0,0,1,0,0,0,0,1,1,XPathInjection,48571
151,12,1,0,1,0,0,0,0,5.097,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,89,1,0,1,1,0,0,0,0,0,0,1,1,0,Valid,35001
49,4,2,0,1,0,0,0,0,4.9717,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,101,1,0,1,1,0,0,0,0,0,0,1,1,0,Valid,3859
153,9,1,0,1,0,0,0,0,5.1195,0,0,69,3,3,0,5,4.7383,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,108,1,0,1,0,0,1,1,0,0,0,0,0,1,OsCommanding,43296
47,2,1,6,0,0,0,0,0,4.6875,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,128,1,0,1,0,0,1,0,1,0,0,0,0,1,XSS,46524
85,6,1,0,0,1,0,0,0,4.9986,1,0,58,3,3,0,1,4.7454,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,85,1,0,1,0,0,1,0,1,0,0,0,0,0,Valid,18475
42,3,1,0,0,1,0,0,0,4.7373,0,0,74,5,5,0,1,5.255,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,56,1,0,1,0,0,1,0,0,0,0,0,0,0,Valid,22467
3,0,2,0,0,0,0,0,0,0.9183,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,17,0,0,1,0,0,1,0,0,0,0,0,0,1,OsCommanding,44491
139,12,4,0,1,1,0,0,0,5.3013,1,0,185,9,9,0,3,5.3715,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,113,1,0,1,0,0,1,0,1,0,0,0,0,0,Valid,28355
29,1,1,0,0,0,0,0,0,4.3063,0,0,236,12,12,0,7,5.3104,1,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,77,1,0,1,0,0,1,0,1,0,0,0,0,1,SqlInjection,42561
82,8,2,0,2,0,0,0,0,5.1376,1,0,106,6,6,0,0,5.0872,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,21,0,0,1,0,0,1,0,1,0,0,0,0,0,Valid,17667
168,10,3,0,3,3,0,0,0,5.7953,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,71,1,0,1,1,0,0,1,0,0,0,1,1,1,XSS,46883
130,11,2,0,4,2,0,0,0,5.3727,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,95,1,0,1,1,0,0,0,1,0,0,0,1,0,Valid,33975
63,5,1,0,0,1,0,0,0,5.1539,0,0,64,3,3,0,2,4.8713,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,65,1,0,1,0,0,1,0,1,0,0,0,0,0,Valid,28020
33,4,1,0,0,0,0,0,0,4.4155,0,0,31,2,2,0,0,4.4381,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,72,1,0,1,0,0,1,1,0,0,0,0,0,0,Valid,19670
69,4,1,0,0,0,0,0,0,4.8923,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,16,0,0,1,0,0,1,0,0,0,0,0,0,0,Valid,9017
99,7,2,0,0,0,0,0,0,5.097,1,0,204,9,9,0,5,5.0616,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,107,1,0,1,0,0,1,1,0,0,0,0,0,0,Valid,8265
121,9,1,0,2,0,0,0,0,5.1935,0,0,49,2,2,0,2,4.8592,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,46,1,0,1,0,0,1,0,0,0,0,0,0,1,PathTransversal,45723
133,7,2,0,2,0,0,0,0,5.4665,0,0,178,8,8,0,7,5.2074,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,154,1,0,1,0,0,1,1,0,0,0,0,0,1,LdapInjection,38502
17,1,1,0,0,0,0,0,0,3.9698,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,32,1,0,1,1,0,0,1,0,0,0,0,1,1,SSI,39541
24,1,1,0,1,1,0,0,0,4.3868,0,0,43,2,2,0,0,4.7224,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,32,0,0,1,0,0,1,0,0,0,0,0,0,0,Valid,3075
24,1,3,0,0,0,0,0,0,4.1054,0,0,154,6,6,0,5,5.212,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,24,0,0,1,0,0,1,1,0,0,0,0,0,0,Valid,1368
13,1,1,0,0,0,0,0,0,3.1808,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,46,1,0,1,0,0,1,0,0,0,0,0,0,1,SSI,40361
83,7,2,0,0,0,0,0,0,5.1005,0,0,290,10,10,0,8,5.1569,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,38,1,0,1,0,0,1,0,0,0,0,0,0,1,OsCommanding,43303
106,9,3,0,0,2,0,0,0,4.844,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,121,1,0,1,1,0,0,1,0,0,0,1,1,1,LdapInjection,39108
38,6,5,0,0,0,0,0,0,3.8629,1,0,6,0,0,0,0,2.585,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,65,1,0,1,0,0,1,0,1,0,0,0,0,1,OsCommanding,36532
125,10,2,0,0,0,0,0,0,5.6148,0,0,126,3,3,0,11,4.7959,1,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,103,1,0,1,0,0,1,1,0,0,0,0,0,1,SSI,39702
128,9,3,0,1,1,0,0,0,5.2807,0,0,119,7,7,0,2,5.1182,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,131,1,0,1,0,0,1,0,0,0,0,0,0,0,Valid,1146
150,11,1,0,2,1,0,0,0,5.4093,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,101,1,1,1,1,0,0,0,1,0,0,1,1,1,XSS,48278
92,6,1,0,0,1,0,0,0,5.3495,0,0,186,8,8,0,3,5.2373,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,42,1,0,1,0,0,1,0,0,0,0,0,0,0,Valid,22582
145,12,1,0,1,0,0,0,0,5.2325,0,0,147,6,6,0,2,5.1259,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,148,1,0,1,0,0,1,1,0,0,0,0,0,1,XPathInjection,48390
14,1,2,0,0,0,0,0,0,3.5216,0,0,33,1,1,0,1,3.3,1,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,76,1,0,1,0,0,1,1,0,0,0,0,0,1,SqlInjection,42678
29,2,1,0,1,0,0,0,0,4.4871,0,0,39,3,3,0,0,4.3875,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,101,1,0,1,0,0,1,1,0,0,0,0,0,0,Valid,19221
46,4,1,0,0,1,0,0,0,4.7951,0,0,149,9,9,0,1,5.1516,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,17,0,0,1,0,0,1,0,1,0,0,0,0,0,Valid,15741
125,11,1,0,0,0,0,0,0,4.926,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,70,1,0,1,0,0,1,1,0,0,0,0,0,0,Valid,24553
41,3,2,0,0,0,0,0,0,4.2755,0,0,175,3,3,0,24,4.6871,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,104,1,0,1,0,0,1,0,1,0,0,0,0,1,SqlInjection,42459
